,entity_a,entity_b,entity_spans,sentence,Financial,Partner,People,Technical
787,Airbnb,misterb&b,"[(183, 188), (242, 250)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
788,Airbnb,Expedia,"[(183, 188), (210, 216)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
789,Airbnb,Booking.com,"[(183, 188), (191, 201)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
790,Airbnb,Trip.com,"[(183, 188), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
791,Airbnb,Vrbo,"[(194, 199), (185, 188)]","Through an original BookingPal integration, Inntopia Commerce clients were provided access to exclusive channels and features that support managing inventory from large OTAs, including Vrbo and Airbnb",0.0,0.0,0.0,0.0
792,Airbnb,Tripadvisor,"[(183, 188), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
793,Agoda,Hopper,"[(232, 236), (43, 48)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
794,Agoda,misterb&b,"[(232, 236), (242, 250)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
795,Agoda,Expedia,"[(232, 236), (210, 216)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
796,Agoda,Booking.com,"[(232, 236), (191, 201)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
797,Agoda,Trip.com,"[(232, 236), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
798,Agoda,Vrbo,"[(232, 236), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
799,Agoda,Tripadvisor,"[(232, 236), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
800,Hopper,misterb&b,"[(43, 48), (242, 250)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
801,Hopper,Expedia,"[(43, 48), (210, 216)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
802,Hopper,Booking.com,"[(43, 48), (191, 201)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
803,Hopper,Trip.com,"[(43, 48), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
804,Hopper,Vrbo,"[(43, 48), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
805,Hopper,Tripadvisor,"[(43, 48), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
806,misterb&b,Expedia,"[(242, 250), (210, 216)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
807,misterb&b,Booking.com,"[(242, 250), (191, 201)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
808,misterb&b,Trip.com,"[(242, 250), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
809,misterb&b,Vrbo,"[(242, 250), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
810,misterb&b,Tripadvisor,"[(242, 250), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
811,Expedia,Booking.com,"[(210, 216), (191, 201)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
812,Expedia,Trip.com,"[(210, 216), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
813,Expedia,Vrbo,"[(210, 216), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
814,Expedia,Tripadvisor,"[(210, 216), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
815,Booking.com,Trip.com,"[(191, 201), (51, 58)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
816,Booking.com,Vrbo,"[(191, 201), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
817,Booking.com,Tripadvisor,"[(191, 201), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
818,Trip.com,Vrbo,"[(51, 58), (204, 207)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
819,Trip.com,Tripadvisor,"[(51, 58), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
820,Vrbo,Tripadvisor,"[(204, 207), (219, 229)]","“Guesty will offer direct integration with Hopper, Trip.com, Marriott Homes & Villas and Google’s suite of travel search products, joining our already impressive OTA integration with Airbnb, Booking.com, Vrbo, Expedia, Tripadvisor, Agoda and misterb&b",0.0,0.0,0.0,0.0
821,Advent International,Eurazeo,"[(48, 67), (73, 79)]","Having received investment from majority owners Advent International and Eurazeo shortly before that, Planet believes it can capitalise on a sector that is expected to reach a market volume of $107.7 billion by 2026, according to Statista",0.0,0.0,0.0,0.0
822,Casai,Butler,"[(87, 91), (142, 147)]","Its partnership with LoopKey enables the integration of new smart lock technology with Casai’s proprietary technology and smart hardware hub, Butler",0.0,0.0,0.0,0.0
823,Duve,Boostly,"[(171, 174), (162, 168)]","Together with Hostaway, we’re making it easier to monitor vacation rentals and quicker to solve noise issues.”

Hostaway has recently partnered with the likes of Boostly, Duve and Safely.com, while Minut last month launched a noise detector pilot programme in Prague in partnership with Airbnb.",0.0,0.0,0.0,0.0
824,Duve,Safely.com,"[(171, 174), (180, 189)]","Together with Hostaway, we’re making it easier to monitor vacation rentals and quicker to solve noise issues.”

Hostaway has recently partnered with the likes of Boostly, Duve and Safely.com, while Minut last month launched a noise detector pilot programme in Prague in partnership with Airbnb.",0.0,0.0,0.0,0.0
825,Boostly,Safely.com,"[(162, 168), (180, 189)]","Together with Hostaway, we’re making it easier to monitor vacation rentals and quicker to solve noise issues.”

Hostaway has recently partnered with the likes of Boostly, Duve and Safely.com, while Minut last month launched a noise detector pilot programme in Prague in partnership with Airbnb.",0.0,0.0,0.0,0.0
826,Hostfully,LMPM,"[(175, 183), (156, 159)]","That’s why we are very happy to join forces with Safely.com.”

In recent months, Safely.com has partnered with the likes of Hostaway, Wheelhouse, OwnerRez, LMPM, Barefoot and Hostfully, while iGMS has teamed up with InsuraGuest.",0.0,0.0,0.0,0.0
827,Hostfully,Barefoot,"[(175, 183), (162, 169)]","That’s why we are very happy to join forces with Safely.com.”

In recent months, Safely.com has partnered with the likes of Hostaway, Wheelhouse, OwnerRez, LMPM, Barefoot and Hostfully, while iGMS has teamed up with InsuraGuest.",0.0,0.0,0.0,0.0
